ID,Nr.,Verantwortlich,Company,Product/Service-Title,type of offer,type of offer (detailed) 1,type of offer (detailed) 2,description,main functionalities,key benefits (features are tbd),application domain (engineering activities),Detailed appicatiion domain (engineering),Product engineering (cycles),AI potential (by Matching algorithm),KI-Tags,target group (customer type) --> Nutzer der Leister,"(technical & organisational) details (e.g. system requirements, …)",Understandability of description/material,Relevance,Capability of company to offer service/product,quality of app/service,trust score (verification concept) 0-4,contact info,pricing/license model,Link,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,270,,TeamViewer,Maintenance 4.0 TeamViewer IoT,,,,"Collect real-time data from all connected machines and sensors, Forecast the future status of all connected machines, Switch from rigid maintenance plans to flexible maintenance.",,,,,production,,,,,,5 - not relevant,,,,,,https://www.teamviewer.com/de/iot/predictive-maintenance/ ,ex. Nicht mehr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,271,Patrick,test,Test.ai,app,desktop app,,"AI-First Bots Build Tests Automatically 

    Test.ai bots explore the application, automatically interact with the application, extract screens, elements, and paths taken along the way

    The labeling features enhance labeling of the extracted screens and elements in the test.ai UI

    Test everything - leave no feature behind - ensure all features are tested prior to ship and go-live
",#NAME?,"- Reduction of timings
- Low maintaince with no false positives
- Tests on multiple platforms at the same time
- Test case generation",Software testing,,product development,,,,,,1 - product engineering,,,,,https://test.ai/pricing,https://test.ai,"Mobile app, web app, and destktop app",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,272,,Test.ai,Test.ai,,,,"AI driven softrware testing tool that allows the companies to test their product, with the usage of AI based algorithms it tests the product in a short amount of time and with high percentage of accuracy.",,,,,Product development,,,,,,5 - not relevant,,,,,,https://www.test.ai/,Dopplung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,273,Patrick,Testsigma Technologies Inc.,Testsigma,service,source code,,"Powerful open source test automation platform that works out of the box and lets everyone automate tests for web apps, mobile apps and APIs in minutes. Sign up for free today.",#NAME?,#NAME?,,,product development,,,,,,5 - not relevant,,,,,The company must be contacted for information,https://testsigma.com,Dopplung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,274,,Testsigma Technologies Inc.,Testsigma Cloud,,,,"

Create regression test suites for web, native mobile apps, and APIs in plain English. Schedule and run at scale within your CI/CD pipeline. Stay release ready with our AI-powered automated regression testing tool. ",,,Software testing,,product development,,,,,,1 - product engineering,,,,,,"https://testsigma.com/products

https://testsigma.com/regression-testing/automated-regression-testing-tool","Automated regression testing is part of Testsigma cloud.  All further products (CE, EE) contain are the same, but with less features ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,275,Patrick,tetrai,KI Lösung,service,contract development/implementation,,"We develop specific AI solutions for your use cases.

As part of your insourcing strategy, we develop specific AI solutions for your use cases. In doing so, we use state-of-the-art AI technology and establish procedures to best measure the quality of your entire use case. ",#NAME?,#NAME?,AI development/deployment,,,,,,,,3- AI general,,,0,,The company must be contacted for information,https://tetrai.de/services/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,276,Patrick,tetrai,KI Strategie,service,consulting,,we guide you on your way from the first AI prototype to the deployment on your regular  infrastructure ,#NAME?,#NAME?,AI in general,,,,,,,,3- AI general,,,0,,The company must be contacted for information,https://tetrai.de/services/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,277,Patrick,tetrai,KI Audit,service,consulting,,"We objectively & neutrally evaluate third-party AI technology for you.

We offer you two KI audit variants, which differ in terms of their scope and can therefore be performed at different speeds:

Our ""red flag"" KI Audit gives you quick information about the AI technology of the assessed product or company.
Our ""extensive"" AI audit gives you even more comprehensive insights into the AI technology of the assessed product or company.


","- rating of:
- plausibility and expediency of the use of AI methods
- the actuality of the chosen AI method 
- teh quality of implementation 
- the quality of evaluation 
- the quality of data base ",#NAME?,AI in general,,,,,,,,3- AI general,,,0,,The company must be contacted for information,https://tetrai.de/services/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,278,Patrick,tetrai,KI Forschung,service,contract research,,"we conduct contract research for your already implemented use case 

With new AI methods, better results can be achieved.
Thanks to new AI technologies, it is possible to generalize already realized use cases and to transfer them to similar use cases.
To ensure the maintainability of an AI solution, it is necessary to revise it.",#NAME?,#NAME?,AI in general,,,,,,,,3- AI general,,,0,,The company must be contacted for information,https://tetrai.de/services/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,279,Patrick,tetrai,KI Workshop,service,workshops,,"We work with you on a specific question on a topic related to AI.

Our AI workshop helps you to get an impression of possible AI solutions or a possible AI strategy. With an AI workshop we can also approach an AI prototype or create first points of contact with AI similar to an AI training.",#NAME?,#NAME?,AI in general,,,,,,,,3- AI general,,,0,,The company must be contacted for information,https://tetrai.de/services/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,280,Patrick,tetrai,KI Weiterbildung,service,training,,"we provide further AI education for your employees and managers 
'- theoretical and practical exercise  
- max 12 attending 
- DevOps 
- management 
- developer 
- data scientists 
- QA experts ","- AI for project managers 
- AI infrastructure for DevOps
- AI 101 for developers 
- AI for advanced developers 
- AI for data annotation for data curators
- AI software tests for QA experts ",#NAME?,AI in general,,,,,,,,3- AI general,,,0,,The company must be contacted for information,https://tetrai.de/services/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,281,Patrick,tetrai,KI Prototyp,service,contract development/implementation,,we develop your AI prototype ,#NAME?,#NAME?,AI development/deployment,,,,,,,,3- AI general,,,0,,The company must be contacted for information,https://tetrai.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,282,Patrick,Tetrai,"""No name to the app
- App contains the services 
 which has been listed in the table 1""",App,,,"Artificial Intelligence (AI) has many technical and non-technical facets. Tetrai helps you safely navigate your AI transformation journey.

Technologically, we rely on state-of-the-art: we use language models such as BERT, tools such as TensorFlow, and cloud computing infrastructure such as AWS. We develop AI ethically and responsibly: traceability, explainability and sustainability are part of our core values. We provide cross-industry solutions with a convergent technology approach. We have a lot of experience in processing documents, images and coupled databases.",#NAME?,"- Specific AI solutions for customer's use cases
- Improve already implemented use cases
- Prototyping for AI use cases",,,"Use case development, domain specificin model development",,,,,,5 - not relevant,,,0,,The company must be contacted for information,https://tetrai.de/services/,not existing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,283,Patrick,tetrel,Solution Training,service,workshop,,"Build strategic document analysis expertise
? Customized events - from two-hour workshops to multi-day training sessions
? Joint development of new NLP models together with our Data Scientists
? Conceptual design and roadmap planning for your document analysis projects","- reproductive and efficient workflows
- for individual- or teamwork
- connectable to regular DMS and RPA-systems
- training with few samples 
- cloud-based and on-premise 
- optimized for long documents
- OCR in >100 languages 
",#NAME?,#NAME?,,cross-sectional-processes,,,,,,5 - not relevant,,,0,,The company must be contacted for information,https://www.tetrel.ai/,"way too generic

Could be either workshop or training",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,284,Melina,tetrel,docuduct platform,App,API,,"Accurate data is the raw material for digital transformation and the automation of knowledge-based processes. Our customers analyze countless documents in seconds and generate structured data for further processing. To do this, they rely on Deep Learning-based document analysis applications that can be quickly built with the docuduct platform and easily integrated into existing services via API.","- End to end development & operation in one platform: data cleansing, labeling, training, retraining and deployment
- Process long documents optimally
- Up to 80% less labeling effort through Active Learning
- Synthesize training data with generative syntax
- All common transformer models (e.g. BERT) are supported
- Scalable deployment in the cloud or on-premise",#NAME?,#NAME?,,cross-sectional-processes,,,,,,5 - not relevant,,,0,,The company must be contacted for information,https://www.tetrel.ai/,"way too generic; generic document analysis

cross sectional or can be used in every cycle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,35,Patrick,The AnyLogic Company,Anylogic and AI,app,web app,,"AnyLogic is the leading simulation software for business, utilized worldwide in many industries, including logistics, manufacturing, mining, healthcare, etc.
a) train AI agents
b) test or embed AI models
c) create synthetic data",#NAME?,#NAME?,,#NAME?,,,,,,,3- AI general,,,,,The company must be contacted for information,https://www.anylogic.com/features/artificial-intelligence/,"Hilfe bei Entwicklung von KI-Anwendungen

API integration, libraries and Web app are available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,6,,TMG Consultants GmbH (AI4C),7Q1,,,,"AI based global supplier search:
Identify the new suppliers for a company based on the skills, and other key value factors. ",,,Production system development,Supply chain management,production systems development,,,,,,1 - product engineering,,,,,,https://www.7q1.de/en/solution/,"or miscellaneous

Teil der Produktionssystemkonzipierung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,285,Patrick,Toloka (Intertech Services AG),Adaptive ML models,app,SaaS,,Machine learning service tuned to your data. Human in the loop workflows at your fingertips.,#NAME?,#NAME?,AI development/deployment,,,,,,,,3- AI general,,,,,The company must be contacted for information,https://toloka.ai/adaptive-ml-models/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,286,,Toloka (Intertech Services AG),Data Labeling Platform,app,,,"Collect and annotate any amount of images, texts, speeches, audios or videos data collected and labeled.",,,,,Product Development,,,,,,5 - not relevant,,,,,,https://toloka.ai/ml/computer-vision ,Only data labeling with experts to support AI support (only input for AI development),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,287,Melina,tonic,Data generator,app,web app,,"Tonic mimics your production data to create de-identified, realistic, and safe data for your test environments","•data to create safe, realistic, and de-identified data for QA, testing, and analysis     •integratres with every leading database   ","•maximize productivity with seamless integrations, collaboration tools, and access controls                                     •On Demand Data Refresh           •Consistency","E-Commerce, Industry",Synthetic data,, ,,data scientist, ,1,3- AI general,1,1, ,"hello@tonic.ai                548 Market St, Suite 49486
San Francisco, CA 94104",charged - frequently/recurring fee,https://www.tonic.ai/features/overview,AI not explicitly mentioned on website,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,288,Patrick,tricentis,Tricentis,app,web app,,Accelerate software testing to keep pace with Agile and DevOps - with the industry's most innovative automated software testing tools.,#NAME?,#NAME?,,,product development,,,,,,5 - not relevant,,,,,The company must be contacted for information,https://tricentis.com,"Dopplung, zu allgemein hier",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,289,,Tricentis,Tricentis Tosca,app,,,"Tricentis Tosca optimizes and accelerates end-to-end testing of your entire digital landscape. Its codeless, AI-powered approach accelerates innovation across your enterprise by taking the bottlenecks out of testing and the risks out of software releases.",,,product testing,Testing,product development,,,,,,1 - product engineering,,,,,,https://www.tricentis.com/products/automate-continuous-testing-tosca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,369,Melina,Tvarit,TiA platform,app,"source code, web service (API)","Tvarit has developed Industrial AI platform with 22+ (Industry highest) algorithms. The platform gives German SMEs the possibility to customise their solution to best fit internal/external usecases. Tvarit is focused on profitable R&D with its specific focus on ""Cognitive Machine Intelligence"" to build transferable models from 1-to-n machines in 0-time and 0-cost.","•Quality predictions help to recognize deviations in real-time
•Root cause analyses define the reasons for failures
•Recommendations for optimal casting settings help to reduce scrap                                     •Monitor your manufacturing processes in real-time                                                                 
•Detect quality deviations before they occur with the TiA product quality prediction","reduced rejection, costs & scrap, increaded productivity",manufacturing (Metal processes),,Quality management,,,,,,1,2 - production,1,,"
info@tvarit.com
Ludwigstraße 31
60327 Frankfurt am Main",,,https://www.tvarit.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,385,Melina,Twaice ,Battery life cycle solution,app,web service (API),TWAICE supports enterprises across industries with predictive analytics software based on digital twins. We empower our customers to develop and use li-ion battery systems more efficiently and sustainably while making them more reliable and durable.,"•predictive analytics software provides battery life cycle solutions                             •battery analytics solutions to monitor, analyze, and optimize batteries       ","secure, range of machine learning, battery domain-specific algorithms ","automotive, battery manufacturing, energy ",,,,,,,,1,5 - not relevant,1,,Germany: +49 (0) 89 997 324 58,,,https://twaice.com/platform/,"Monitoring of battery life cycle, falscher Titel, nicht PE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,290,Melina,Two pillars,iQuavis,App,Software package,,"iQUAVIS is...
.... an intuitive software for product development
.... a tool for successful systems engineering
.... a tool for integrated project management
.... ideal to make your development projects even more successful
.... MBSE = Architecting + Project Management according to ISO/IEC 15288
You know complex projects in product development: punching machines, sorting systems, driverless transport systems, heat pumps, ... Do you have requirements, product architecture, features and your documents always complete and free of contradictions?
iQUAVIS - that is development based on system architecture and brings more transparency and more time for innovation. With a simply conceivable license structure.
iQUAVIS means more digitization for your company - in the phase of the project that is crucial for a Digital Twin, the Smart Factory or fundamental work according to Lean principles.",#NAME?,#NAME?,,"requirements management
quality management",product development,,,,,,1 - product engineering,,,0,,The company must be contacted for information,https://www.two-pillars.de/iquavis/,"Gibt es schon eine fertige KI-Lösung? Auf der Webisite steht dazu noch nichts.

Erfolgsstory für KIM?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,291,Melina,ubermetrics,AI-powered Content Intelligence,app,consulting,,"Die Ubermetrics Content Intelligence-Plattform liefert Daten und Insights für effektive Kampagnen. Pro Minute werden 50.000 Erwähnungen aus mehr als 400 Millionen Online- und Offline-Quellen in Echtzeit verarbeiten, wodurch stets alle relevanten Informationen zur Verfügung stehen, um wichtigen Entscheidungsprozesse zu optimieren. Delta extrahiert 24/7 relevante Informationen und erstellt automatisch generierte und personalisierte Reports, die den Nutzer stets informiert halten, auch wenn das Tool nicht aktiv genutzt wird. Tägliche, wöchentliche, oder monatliche können Reports generiert und mit einer unbegrenzten Anzahl von Mitarbeitern geteilt werden.","•Content intelligence enables a 360-degree view of content                                             •Content intelligence supports the achievement of business and communication goals                                                                                                                     •Insights generated through content intelligence make workflows more efficient            •Content Intelligence optimizes the content lifecycle                                                       •Content Trend Analysis, Influencer Analysis, Competitor Analysis","Fastest, most comprehensive media intelligence tool",market and competitor analysis,Product monitoring,Strategic product planning,,,Content Marketing und Influencer,,1,1 - product engineering,1,1,,UberUbermetrics Technologies GmbH,charged - frequently/recurring fee,https://www.ubermetrics-technologies.com/de/,Intelligente Produktbeobachtung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,292,,Ubermetrics,Ubermetrics,,,,"Die Ubermetrics Content Intelligence-Plattform liefert Daten und Insights für effektive Kampagnen. Pro Minute werden 50.000 Erwähnungen aus mehr als 400 Millionen Online- und Offline-Quellen in Echtzeit verarbeiten, wodurch stets alle relevanten Informationen zur Verfügung stehen, um wichtigen Entscheidungsprozesse zu optimieren. Delta extrahiert 24/7 relevante Informationen und erstellt automatisch generierte und personalisierte Reports, die den Nutzer stets informiert halten, auch wenn das Tool nicht aktiv genutzt wird. Tägliche, wöchentliche, oder monatliche können Reports generiert und mit einer unbegrenzten Anzahl von Mitarbeitern geteilt werden.",,,,,"Querschnittsprozesse, ?",,,,,,5 - not relevant,,,,,,https://www.ubermetrics-technologies.com/de/,Dopplung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,354,Melina,ubermetrics,AI-based content intelligence,service,consulting,"Die Ubermetrics Content Intelligence-Plattform liefert Daten und Insights für effektive Kampagnen. Pro Minute werden 50.000 Erwähnungen aus mehr als 400 Millionen Online- und Offline-Quellen in Echtzeit verarbeiten, wodurch stets alle relevanten Informationen zur Verfügung stehen, um wichtigen Entscheidungsprozesse zu optimieren. Delta extrahiert 24/7 relevante Informationen und erstellt automatisch generierte und personalisierte Reports, die den Nutzer stets informiert halten, auch wenn das Tool nicht aktiv genutzt wird. Tägliche, wöchentliche, oder monatliche können Reports generiert und mit einer unbegrenzten Anzahl von Mitarbeitern geteilt werden.","•Content intelligence enables a 360-degree view of content                                                     •Content intelligence supports the achievement of business and communication goals                                                                                                                     •Insights generated through content intelligence make workflows more efficient                   •Content Intelligence optimizes the content lifecycle                                                                •Content Trend Analysis, Influencer Analysis, Competitor Analysis","Fastest, most comprehensive media intelligence tool",Marketing ,service development,,,Content Marketing und Influencer,,,1,1,5 - not relevant,1,,UberUbermetrics Technologies GmbH,charged - frequently/recurring fee,,https://www.ubermetrics-technologies.com/de/,Dopplung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,293,Melina,unity, , , ,,"Make real-time 3D projects for Games, Animation, Film, Automotive, Transportation, Architecture, Engineering, Manufacturing & Construction. Visualize & simulate industrial projects in 3D, AR, & VR.", , , ,, , ,, , , ,5 - not relevant, , , , , ,https://unity.com/,nicht PE in Industrie sondern Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,294,Melina,University of Groningen,GMLVQ - classification,Buidling Block,API,,"This tool is a classification and metric learning module. It is a prototype based approach, making it particularly fast in application/prediciton and also applicable to small data sets.",classification and metric learning algorithm,#NAME?,AI in general,,,,,,,,3- AI general,,,0,,"GNU General Public License, version 2 and BSD License","E.g. relevance learning: which input sensors are required/important for the current application
[1] 4.6 - Maschinelles Lernen in der Praxis: https://link.springer.com/chapter/10.1007/978-3-662-56392-2_4#Sec20

--> Als Building Block oder Forschungsprojekt auf Plattform bringen (kein Teil des Leistungsangebots)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,295,Melina,UrTechPartner,AI Solutions,App,Software package,,"
Computer Vision

Computer Vision Models implications includes; Facedetection, Security Surveillance, Automatic Inventory Management


Natural Language Processing

Natural Language processing Tasks includes; Automatic text analysis, Text Summarization, Topic Modelling etc",#NAME?,#NAME?,AI in general,,,,,,,,3- AI general,,,0,,The company must be contacted for information,https://ur-techpartner.de/ai-solutions/,"Contract Development
(Die 3 KI-Services können hier als 1 zusammengefasst werden: Document Processing (zu generisch) sowie (AI general) ML/NLP und Computer Vision",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,296,Melina,UrTechPartner,Computer vision,App,Software package,,"The impact of computer vision models include: Facial recognition, security surveillance, automated inventory management",#NAME?,#NAME?,,,"Inventory Management, Security System",,,,,,5 - not relevant,,,0,,The company must be contacted for information,https://ur-techpartner.de/de/home_deu/,Dopplung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,297,Melina,UrTechPartner,Natural language processing,App,Software package,,"Natural language processing tasks include: Automated text analysis, text summarization, topic modeling . Etc",#NAME?,#NAME?,,,"NLP, Data Automation",,,,,,5 - not relevant,,,0,,The company must be contacted for information,https://ur-techpartner.de/de/home_deu/,Dopplung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
